Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country/Region;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2020-117212;2020-02-26;2020-02-28;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;OFF-AP-10004532;81.92;4;0;22.1184;Anna Andreadi
CA-2020-117212;2020-02-26;2020-02-28;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;TEC-PH-10004447;889.536;8;0.2;66.7152;Anna Andreadi
CA-2020-117212;2020-02-26;2020-02-28;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;FUR-CH-10003973;892.224;3;0.2;89.2224;Anna Andreadi
CA-2020-117212;2020-02-26;2020-02-28;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10001970;223.92;4;0;109.7208;Anna Andreadi
CA-2020-117212;2020-02-26;2020-02-28;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10000682;23.12;4;0;11.3288;Anna Andreadi
CA-2020-117261;2020-09-04;2020-09-10;Standard Class;TH-21235;Tiffany House;Corporate;United States;Los Angeles;California;90032;West;OFF-ST-10000419;54.32;4;0;0.5432;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;TEC-AC-10000158;179.95;5;0;37.7895;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;TEC-CO-10004115;1199.976;3;0.2;434.9913;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10003724;27.15;5;0;13.3035;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;FUR-TA-10002041;1004.024;7;0.2;-112.9527;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10002893;9.68;1;0;4.6464;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-LA-10003766;28.35;9;0;13.608;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10001970;55.98;1;0;27.4302;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;FUR-BO-10001972;1336.829;13;0.15;31.4548;Anna Andreadi
CA-2020-117457;2020-12-08;2020-12-12;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;FUR-CH-10003956;113.568;2;0.2;-18.4548;Anna Andreadi
CA-2020-117513;2020-03-03;2020-03-08;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Los Angeles;California;90004;West;FUR-TA-10001520;399.672;7;0.2;-14.9877;Anna Andreadi
CA-2020-117632;2020-05-12;2020-05-18;Standard Class;CS-12175;Charles Sheldon;Corporate;United States;San Francisco;California;94122;West;OFF-SU-10000157;238.62;2;0;4.7724;Anna Andreadi
CA-2020-117632;2020-05-12;2020-05-18;Standard Class;CS-12175;Charles Sheldon;Corporate;United States;San Francisco;California;94122;West;OFF-AP-10004868;7.77;1;0;2.0979;Anna Andreadi
CA-2020-117632;2020-05-12;2020-05-18;Standard Class;CS-12175;Charles Sheldon;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10001520;285.48;5;0.2;-10.7055;Anna Andreadi
CA-2020-117632;2020-05-12;2020-05-18;Standard Class;CS-12175;Charles Sheldon;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10001900;19.168;4;0.2;6.4692;Anna Andreadi
CA-2020-117926;2020-12-08;2020-12-12;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;San Francisco;California;94109;West;OFF-AP-10002670;69.48;1;0;20.844;Anna Andreadi
CA-2020-118136;2020-09-16;2020-09-17;First Class;BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;90301;West;OFF-PA-10002615;8.82;2;0;4.0572;Anna Andreadi
CA-2020-118136;2020-09-16;2020-09-17;First Class;BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;90301;West;OFF-AR-10001427;5.98;1;0;1.5548;Anna Andreadi
CA-2020-118542;2020-12-01;2020-12-05;Standard Class;CC-12550;Clay Cheatham;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10004735;45.36;7;0;21.7728;Anna Andreadi
CA-2020-118542;2020-12-01;2020-12-05;Standard Class;CC-12550;Clay Cheatham;Consumer;United States;Los Angeles;California;90008;West;OFF-BI-10003429;10.128;2;0.2;3.6714;Anna Andreadi
CA-2020-118668;2020-01-02;2020-01-04;Second Class;FW-14395;Fred Wasserman;Corporate;United States;Los Angeles;California;90032;West;TEC-AC-10000682;16.59;1;0;5.8065;Anna Andreadi
CA-2020-118724;2020-07-21;2020-07-25;Second Class;AR-10825;Anthony Rawles;Corporate;United States;Concord;California;94521;West;OFF-AR-10003469;3.52;2;0;1.6896;Anna Andreadi
CA-2020-118724;2020-07-21;2020-07-25;Second Class;AR-10825;Anthony Rawles;Corporate;United States;Concord;California;94521;West;TEC-PH-10002549;1626.192;9;0.2;121.9644;Anna Andreadi
CA-2020-118731;2020-11-20;2020-11-22;Second Class;LP-17080;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10003347;42.6;3;0;16.614;Anna Andreadi
CA-2020-118731;2020-11-20;2020-11-22;Second Class;LP-17080;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10000069;84.056;7;0.2;27.3182;Anna Andreadi
CA-2020-118864;2020-06-15;2020-06-19;Second Class;KH-16690;Kristen Hastings;Corporate;United States;Los Angeles;California;90032;West;TEC-PH-10001809;119.96;1;0.2;7.4975;Anna Andreadi
CA-2020-118885;2020-12-29;2021-01-02;Standard Class;JG-15160;James Galang;Consumer;United States;Los Angeles;California;90049;West;FUR-CH-10002880;393.568;4;0.2;-44.2764;Anna Andreadi
CA-2020-118885;2020-12-29;2021-01-02;Standard Class;JG-15160;James Galang;Consumer;United States;Los Angeles;California;90049;West;TEC-PH-10002563;302.376;3;0.2;22.6782;Anna Andreadi
CA-2020-119011;2020-08-20;2020-08-25;Standard Class;LR-17035;Lisa Ryan;Corporate;United States;San Francisco;California;94109;West;OFF-SU-10004768;17.22;3;0;5.166;Anna Andreadi
CA-2020-119011;2020-08-20;2020-08-25;Standard Class;LR-17035;Lisa Ryan;Corporate;United States;San Francisco;California;94109;West;OFF-ST-10000777;226.56;6;0;63.4368;Anna Andreadi
CA-2020-119011;2020-08-20;2020-08-25;Standard Class;LR-17035;Lisa Ryan;Corporate;United States;San Francisco;California;94109;West;TEC-PH-10003171;107.88;3;0.2;10.788;Anna Andreadi
CA-2020-119494;2020-11-09;2020-11-13;Standard Class;JE-15610;Jim Epp;Corporate;United States;San Diego;California;92105;West;FUR-CH-10004675;523.392;3;0.2;52.3392;Anna Andreadi
CA-2020-119914;2020-05-04;2020-05-09;Second Class;CC-12220;Chris Cortes;Consumer;United States;Westminster;California;92683;West;OFF-AP-10002684;243.16;2;0;72.948;Anna Andreadi
CA-2020-120222;2020-04-25;2020-05-02;Standard Class;LL-16840;Lauren Leatherbury;Consumer;United States;Los Angeles;California;90032;West;OFF-PA-10004675;19.05;3;0;8.763;Anna Andreadi
CA-2020-120222;2020-04-25;2020-05-02;Standard Class;LL-16840;Lauren Leatherbury;Consumer;United States;Los Angeles;California;90032;West;OFF-BI-10000666;73.344;3;0.2;27.504;Anna Andreadi
CA-2020-120614;2020-05-30;2020-06-04;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10004911;37.52;4;0;18.0096;Anna Andreadi
CA-2020-120936;2020-12-17;2020-12-21;Standard Class;CA-12310;Christine Abelman;Corporate;United States;Anaheim;California;92804;West;OFF-ST-10001526;481.32;4;0;125.1432;Anna Andreadi
CA-2020-120936;2020-12-17;2020-12-21;Standard Class;CA-12310;Christine Abelman;Corporate;United States;Anaheim;California;92804;West;OFF-SU-10002557;13.98;1;0;3.6348;Anna Andreadi
CA-2020-121048;2020-07-14;2020-07-18;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;OFF-BI-10004022;4.448;2;0.2;1.4456;Anna Andreadi
CA-2020-121048;2020-07-14;2020-07-18;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;FUR-FU-10003601;276.69;3;0;49.8042;Anna Andreadi
CA-2020-121048;2020-07-14;2020-07-18;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;OFF-FA-10000490;4.96;4;0;2.3312;Anna Andreadi
CA-2020-121048;2020-07-14;2020-07-18;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;OFF-AR-10004042;71.92;4;0;20.8568;Anna Andreadi
CA-2020-121048;2020-07-14;2020-07-18;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;FUR-FU-10002960;18.84;3;0;7.9128;Anna Andreadi
CA-2020-121048;2020-07-14;2020-07-18;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;TEC-AC-10000991;140.97;3;0;19.7358;Anna Andreadi
CA-2020-121048;2020-07-14;2020-07-18;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;TEC-PH-10004977;470.376;3;0.2;52.9173;Anna Andreadi
CA-2020-121258;2020-02-26;2020-03-03;Standard Class;DB-13060;Dave Brooks;Consumer;United States;Costa Mesa;California;92627;West;FUR-FU-10000747;91.96;2;0;15.6332;Anna Andreadi
CA-2020-121258;2020-02-26;2020-03-03;Standard Class;DB-13060;Dave Brooks;Consumer;United States;Costa Mesa;California;92627;West;TEC-PH-10003645;258.576;2;0.2;19.3932;Anna Andreadi
CA-2020-121258;2020-02-26;2020-03-03;Standard Class;DB-13060;Dave Brooks;Consumer;United States;Costa Mesa;California;92627;West;OFF-PA-10004041;29.6;4;0;13.32;Anna Andreadi
CA-2020-121398;2020-12-25;2020-12-29;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Los Angeles;California;90008;West;OFF-BI-10001718;153.552;3;0.2;51.8238;Anna Andreadi
CA-2020-121398;2020-12-25;2020-12-29;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Los Angeles;California;90008;West;OFF-ST-10002756;270.62;2;0;2.7062;Anna Andreadi
CA-2020-121468;2020-11-19;2020-11-20;First Class;KD-16345;Katherine Ducich;Consumer;United States;Westminster;California;92683;West;TEC-PH-10000376;31.968;4;0.2;2.3976;Anna Andreadi
CA-2020-121706;2020-02-26;2020-03-02;Standard Class;BM-11140;Becky Martin;Consumer;United States;Santa Barbara;California;93101;West;OFF-AP-10003287;356.79;7;0;99.9012;Anna Andreadi
CA-2020-121853;2020-09-23;2020-09-29;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10003641;211.04;8;0;97.0784;Anna Andreadi
CA-2020-121853;2020-09-23;2020-09-29;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Los Angeles;California;90036;West;FUR-CH-10003973;594.816;2;0.2;59.4816;Anna Andreadi
CA-2020-121853;2020-09-23;2020-09-29;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Los Angeles;California;90036;West;OFF-BI-10000977;72.96;3;0.2;23.712;Anna Andreadi
CA-2020-122007;2020-03-18;2020-03-20;Second Class;JK-15325;Jason Klamczynski;Corporate;United States;Los Angeles;California;90032;West;OFF-AP-10000358;90.86;7;0;26.3494;Anna Andreadi
CA-2020-122105;2020-06-24;2020-06-28;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Huntington Beach;California;92646;West;OFF-AR-10004344;95.92;8;0;25.8984;Anna Andreadi
CA-2020-122364;2020-09-24;2020-09-29;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Los Angeles;California;90008;West;TEC-PH-10001817;859.2;3;0.2;75.18;Anna Andreadi
CA-2020-122364;2020-09-24;2020-09-29;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Los Angeles;California;90008;West;TEC-MA-10001031;506.28;3;0.2;177.198;Anna Andreadi
CA-2020-122504;2020-11-07;2020-11-12;Second Class;DB-13270;Deborah Brumfield;Home Office;United States;Brentwood;California;94513;West;TEC-AC-10003289;59.97;3;0;13.7931;Anna Andreadi
CA-2020-122504;2020-11-07;2020-11-12;Second Class;DB-13270;Deborah Brumfield;Home Office;United States;Brentwood;California;94513;West;TEC-PH-10002468;761.544;7;0.2;66.6351;Anna Andreadi
CA-2020-122770;2020-12-13;2020-12-18;Standard Class;EP-13915;Emily Phan;Consumer;United States;San Francisco;California;94122;West;OFF-LA-10004559;8.64;3;0;4.2336;Anna Andreadi
CA-2020-122770;2020-12-13;2020-12-18;Standard Class;EP-13915;Emily Phan;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10003172;38.88;6;0;18.6624;Anna Andreadi
CA-2020-122770;2020-12-13;2020-12-18;Standard Class;EP-13915;Emily Phan;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10001473;201.04;8;0;54.2808;Anna Andreadi
CA-2020-122770;2020-12-13;2020-12-18;Standard Class;EP-13915;Emily Phan;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10000232;12.96;2;0;6.3504;Anna Andreadi
CA-2020-122945;2020-11-16;2020-11-22;Standard Class;MB-18085;Mick Brown;Consumer;United States;Roseville;California;95661;West;FUR-FU-10001196;17.31;3;0;5.193;Anna Andreadi
CA-2020-123001;2020-09-02;2020-09-08;Standard Class;AW-10840;Anthony Witt;Consumer;United States;Bakersfield;California;93309;West;OFF-AR-10001919;9.4;5;0;2.726;Anna Andreadi
CA-2020-123001;2020-09-02;2020-09-08;Standard Class;AW-10840;Anthony Witt;Consumer;United States;Bakersfield;California;93309;West;OFF-LA-10004544;74;5;0;37;Anna Andreadi
CA-2020-123001;2020-09-02;2020-09-08;Standard Class;AW-10840;Anthony Witt;Consumer;United States;Bakersfield;California;93309;West;TEC-PH-10003484;201.584;2;0.2;12.599;Anna Andreadi
CA-2020-123022;2020-09-03;2020-09-08;Standard Class;SC-20050;Sample Company A;Home Office;United States;La Mesa;California;91941;West;OFF-BI-10002225;82.56;5;0.2;28.896;Anna Andreadi
CA-2020-123022;2020-09-03;2020-09-08;Standard Class;SC-20050;Sample Company A;Home Office;United States;La Mesa;California;91941;West;TEC-AC-10000474;284.97;3;0;85.491;Anna Andreadi
CA-2020-123029;2020-09-30;2020-10-02;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90049;West;TEC-AC-10002402;159.98;2;0;47.994;Anna Andreadi
CA-2020-123085;2020-03-03;2020-03-08;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;Los Angeles;California;90008;West;TEC-AC-10000990;1049.44;8;0;440.7648;Anna Andreadi
CA-2020-123085;2020-03-03;2020-03-08;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;Los Angeles;California;90008;West;FUR-CH-10003968;170.352;3;0.2;-17.0352;Anna Andreadi
CA-2020-123246;2020-10-17;2020-10-19;Second Class;AJ-10960;Astrea Jones;Consumer;United States;San Diego;California;92037;West;OFF-AR-10001770;10.64;4;0;2.7664;Anna Andreadi
CA-2020-123491;2020-10-30;2020-11-05;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-LA-10003077;43.86;6;0;20.6142;Anna Andreadi
CA-2020-123491;2020-10-30;2020-11-05;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10003505;148.48;2;0.2;16.704;Anna Andreadi
CA-2020-123491;2020-10-30;2020-11-05;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10003424;7.42;2;0;3.71;Anna Andreadi
CA-2020-123491;2020-10-30;2020-11-05;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10003061;71.992;1;0.2;-0.8999;Anna Andreadi
CA-2020-123491;2020-10-30;2020-11-05;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10003514;19.9;5;0;6.567;Anna Andreadi
CA-2020-123491;2020-10-30;2020-11-05;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-AP-10002684;1702.12;14;0;510.636;Anna Andreadi
CA-2020-123624;2020-11-13;2020-11-17;Second Class;SE-20110;Sanjit Engle;Consumer;United States;Oxnard;California;93030;West;TEC-AC-10000682;82.95;5;0;29.0325;Anna Andreadi
CA-2020-123701;2020-11-24;2020-11-27;First Class;PG-18820;Patrick Gardner;Consumer;United States;San Francisco;California;94110;West;OFF-AR-10001860;27.76;4;0;9.9936;Anna Andreadi
CA-2020-123778;2020-09-23;2020-09-30;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10000822;25.824;6;0.2;9.0384;Anna Andreadi
CA-2020-123778;2020-09-23;2020-09-30;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;San Francisco;California;94122;West;OFF-AP-10001242;160.96;2;0;48.288;Anna Andreadi
CA-2020-124086;2020-02-10;2020-02-14;Standard Class;MP-18175;Mike Pelletier;Home Office;United States;Laguna Niguel;California;92677;West;FUR-BO-10004015;203.983;2;0.15;16.7986;Anna Andreadi
CA-2020-124261;2020-11-14;2020-11-19;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Los Angeles;California;90049;West;OFF-AR-10003504;34.24;8;0;9.9296;Anna Andreadi
CA-2020-124436;2020-03-19;2020-03-22;Second Class;SA-20830;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;OFF-BI-10001553;14.624;2;0.2;5.1184;Anna Andreadi
CA-2020-124436;2020-03-19;2020-03-22;Second Class;SA-20830;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;FUR-TA-10001095;697.16;5;0.2;8.7145;Anna Andreadi
CA-2020-124436;2020-03-19;2020-03-22;Second Class;SA-20830;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;FUR-FU-10001185;30.93;1;0;12.6813;Anna Andreadi
CA-2020-124436;2020-03-19;2020-03-22;Second Class;SA-20830;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;OFF-BI-10000343;27.496;7;0.2;9.2799;Anna Andreadi
CA-2020-124576;2020-08-01;2020-08-04;Second Class;HK-14890;Heather Kirkland;Corporate;United States;Salinas;California;93905;West;OFF-BI-10002735;54.896;2;0.2;18.5274;Anna Andreadi
CA-2020-124716;2020-03-27;2020-03-31;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10000740;45.68;2;0;21.0128;Anna Andreadi
CA-2020-124716;2020-03-27;2020-03-31;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10001144;110.96;2;0;53.2608;Anna Andreadi
CA-2020-124716;2020-03-27;2020-03-31;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10000859;11.94;3;0;5.97;Anna Andreadi
CA-2020-125101;2020-03-06;2020-03-10;Second Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94109;West;OFF-ST-10000675;67.78;2;0;16.945;Anna Andreadi
CA-2020-125381;2020-04-25;2020-04-27;Second Class;SG-20605;Speros Goranitis;Consumer;United States;San Francisco;California;94109;West;TEC-AC-10000158;107.97;3;0;22.6737;Anna Andreadi
CA-2020-125913;2020-01-16;2020-01-16;Same Day;JO-15145;Jack O'Briant;Corporate;United States;Los Angeles;California;90008;West;FUR-FU-10001487;27.92;4;0;8.0968;Anna Andreadi
CA-2020-125913;2020-01-16;2020-01-16;Same Day;JO-15145;Jack O'Briant;Corporate;United States;Los Angeles;California;90008;West;FUR-TA-10001520;399.672;7;0.2;-14.9877;Anna Andreadi
CA-2020-125990;2020-10-19;2020-10-23;Standard Class;JS-16030;Joy Smith;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10004826;39.624;3;0.2;13.8684;Anna Andreadi
CA-2020-126242;2020-11-19;2020-11-24;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Los Angeles;California;90049;West;OFF-ST-10000675;305.01;9;0;76.2525;Anna Andreadi
CA-2020-126242;2020-11-19;2020-11-24;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10002685;18.7;1;0;7.106;Anna Andreadi
CA-2020-126536;2020-10-12;2020-10-14;First Class;NK-18490;Neil Knudson;Home Office;United States;San Francisco;California;94110;West;TEC-AC-10003709;0.99;1;0;0.4356;Anna Andreadi
CA-2020-126536;2020-10-12;2020-10-14;First Class;NK-18490;Neil Knudson;Home Office;United States;San Francisco;California;94110;West;OFF-BI-10001191;101.84;5;0.2;36.917;Anna Andreadi
CA-2020-126634;2020-03-30;2020-04-01;Second Class;AB-10165;Alan Barnes;Consumer;United States;Lakewood;California;90712;West;FUR-FU-10004973;94.2;5;0;39.564;Anna Andreadi
CA-2020-126662;2020-07-17;2020-07-21;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Los Angeles;California;90036;West;TEC-CO-10004202;479.984;2;0.2;89.997;Anna Andreadi
CA-2020-126865;2020-12-05;2020-12-07;Second Class;NP-18325;Naresj Patel;Consumer;United States;San Diego;California;92024;West;OFF-PA-10003039;92.94;3;0;41.823;Anna Andreadi
CA-2020-127096;2020-09-15;2020-09-17;Second Class;CS-12400;Christopher Schild;Home Office;United States;San Francisco;California;94109;West;FUR-TA-10003473;300.904;1;0.2;11.2839;Anna Andreadi
CA-2020-128076;2020-02-02;2020-02-07;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;FUR-FU-10000293;210.58;2;0;12.6348;Anna Andreadi
CA-2020-128076;2020-02-02;2020-02-07;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;OFF-BI-10003638;30.96;2;0.2;10.062;Anna Andreadi
CA-2020-128076;2020-02-02;2020-02-07;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;TEC-MA-10002109;239.984;2;0.2;38.9974;Anna Andreadi
CA-2020-128160;2020-12-19;2020-12-24;Second Class;MM-17920;Michael Moore;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10001510;36.672;2;0.2;11.46;Anna Andreadi
CA-2020-128370;2020-09-10;2020-09-10;Same Day;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;FUR-CH-10002602;362.352;3;0.2;27.1764;Anna Andreadi
CA-2020-128370;2020-09-10;2020-09-10;Same Day;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;OFF-BI-10004140;7.184;2;0.2;2.245;Anna Andreadi
CA-2020-128965;2020-04-17;2020-04-22;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10004911;28.14;3;0;13.5072;Anna Andreadi
CA-2020-128965;2020-04-17;2020-04-22;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-LA-10001404;7.38;2;0;3.4686;Anna Andreadi
CA-2020-128965;2020-04-17;2020-04-22;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-FA-10001561;10.9;5;0;3.597;Anna Andreadi
CA-2020-128965;2020-04-17;2020-04-22;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;TEC-AC-10001383;274.89;11;0;46.7313;Anna Andreadi
CA-2020-128965;2020-04-17;2020-04-22;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-LA-10003190;23.04;8;0;11.2896;Anna Andreadi
CA-2020-128965;2020-04-17;2020-04-22;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;FUR-CH-10003774;218.352;3;0.2;-19.1058;Anna Andreadi
CA-2020-129294;2020-03-16;2020-03-21;Standard Class;KD-16615;Ken Dana;Corporate;United States;Los Angeles;California;90032;West;OFF-ST-10002615;310.12;2;0;80.6312;Anna Andreadi
CA-2020-129294;2020-03-16;2020-03-21;Standard Class;KD-16615;Ken Dana;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10004236;70.464;6;0.2;22.9008;Anna Andreadi
CA-2020-129294;2020-03-16;2020-03-21;Standard Class;KD-16615;Ken Dana;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10001757;19.68;5;0.2;6.888;Anna Andreadi
CA-2020-129294;2020-03-16;2020-03-21;Standard Class;KD-16615;Ken Dana;Corporate;United States;Los Angeles;California;90032;West;OFF-AP-10001154;140.67;3;0;54.8613;Anna Andreadi
CA-2020-129378;2020-10-01;2020-10-02;First Class;NS-18505;Neola Schneider;Consumer;United States;San Jose;California;95123;West;OFF-BI-10002012;1.44;1;0.2;0.504;Anna Andreadi
CA-2020-129378;2020-10-01;2020-10-02;First Class;NS-18505;Neola Schneider;Consumer;United States;San Jose;California;95123;West;OFF-BI-10001922;61.776;13;0.2;20.8494;Anna Andreadi
CA-2020-129378;2020-10-01;2020-10-02;First Class;NS-18505;Neola Schneider;Consumer;United States;San Jose;California;95123;West;OFF-AP-10000576;241.96;2;0;60.49;Anna Andreadi
CA-2020-129378;2020-10-01;2020-10-02;First Class;NS-18505;Neola Schneider;Consumer;United States;San Jose;California;95123;West;FUR-CH-10000553;108.608;4;0.2;9.5032;Anna Andreadi
CA-2020-129567;2020-03-17;2020-03-21;Second Class;CL-12565;Clay Ludtke;Consumer;United States;Lancaster;California;93534;West;OFF-BI-10000014;17.456;2;0.2;5.8914;Anna Andreadi
CA-2020-130106;2020-05-22;2020-05-26;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;San Francisco;California;94109;West;OFF-AR-10003651;9.84;3;0;2.8536;Anna Andreadi
CA-2020-130106;2020-05-22;2020-05-26;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;San Francisco;California;94109;West;OFF-AR-10003732;2.78;1;0;0.7228;Anna Andreadi
CA-2020-130148;2020-09-24;2020-09-28;Second Class;NK-18490;Neil Knudson;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10000551;31.08;6;0;15.2292;Anna Andreadi
CA-2020-130148;2020-09-24;2020-09-28;Second Class;NK-18490;Neil Knudson;Home Office;United States;San Francisco;California;94110;West;OFF-SU-10001574;7.3;2;0;2.19;Anna Andreadi
CA-2020-130715;2020-09-16;2020-09-20;Standard Class;CY-12745;Craig Yedwab;Corporate;United States;San Francisco;California;94110;West;OFF-FA-10000621;17.9;5;0;8.771;Anna Andreadi
CA-2020-130764;2020-10-27;2020-10-28;First Class;JO-15145;Jack O'Briant;Corporate;United States;San Francisco;California;94110;West;FUR-BO-10003034;556.665;5;0.15;6.549;Anna Andreadi
CA-2020-130764;2020-10-27;2020-10-28;First Class;JO-15145;Jack O'Briant;Corporate;United States;San Francisco;California;94110;West;TEC-PH-10003215;95.84;4;0.2;34.742;Anna Andreadi
